test,time_window,time_leap,pattern,frequency,length,size
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344556677887, 97, 9, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233224455665577889, 93, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 011002233443355667, 93, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 01100112233445, 91, 7, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 011002200334455667, 87, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 01122113344554466778, 86, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334455667788779, 81, 10, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 011001122334, 80, 6, 5
model_BAR_5000_50_2_10, 3600000, 3600000, 0110011223344556, 79, 8, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022334455665577889, 78, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 011002200334, 76, 6, 5
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334455667788998, 74, 10, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022334433556, 74, 8, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344556655778899:, 70, 11, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344556677887799:, 67, 11, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334433556677668899:, 66, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 01100223344335566778, 65, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 01122332244556655778, 64, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022332244556, 64, 8, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 01100220033445566778, 63, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 011001122334455667, 63, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 011221133445544667, 62, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233443355667766889, 60, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022334433556677889, 59, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01100223344335, 58, 7, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 0112211334455446677889, 57, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 011002233443, 57, 6, 5
model_BAR_5000_50_2_10, 3600000, 3600000, 011002233224455667, 56, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344335566776, 55, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 01122332244556655778899:, 55, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 01100223344556655778899:, 55, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 01100223344556655778, 55, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 01100223322445, 55, 7, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233440055667, 54, 8, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 01122113344554, 54, 7, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233224455665, 52, 8, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 01100223322445566778, 52, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022003344556677889, 52, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334433556677668, 51, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344005566778, 51, 9, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 011223322445566557, 51, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 011002233445566557, 51, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 01122113344554466778899:, 50, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233445566778899::9, 49, 11, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334455446677887799:, 49, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022003, 49, 5, 4
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344556677889988:, 48, 11, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334455446677887, 48, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233440055006677889, 48, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01100112233445566778, 47, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233445544667788779, 45, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334400550066778, 45, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233113344556, 45, 8, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 01122113311445, 45, 7, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022334455665, 45, 8, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 01100223344554, 45, 7, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 01122331133445, 44, 7, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 0112211331144556, 43, 8, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 0112211334455446, 42, 8, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 01122331133445566778, 41, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 01100223344335566778899:, 41, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 01122112233445, 40, 7, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 011002233224, 40, 6, 5
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334400556677889, 39, 10, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 011223311334433556, 38, 9, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233224455667788779, 37, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01122113344556677668, 37, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 011221133443355667, 37, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 011002233445544667, 37, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334400550066778899:, 36, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 01100223344556677668899:, 36, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022334455446, 36, 8, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233445566557788998, 35, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344005566778899:, 35, 11, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022334455667788779, 34, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01100223344554466778, 34, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 01100220033445566778899:, 34, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 0110011223, 34, 5, 4
model_BAR_5000_50_2_10, 3600000, 3600000, 01122332244556677887, 33, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 011002233445566776, 33, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 011221133445566776, 32, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 0112211331, 32, 5, 4
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022332, 32, 5, 4
model_BAR_5000_50_2_10, 3600000, 3600000, 011223311334455667, 31, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022334455667788998, 31, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344224455667, 30, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 011002233003344556, 30, 9, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 01100220, 30, 4, 3
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233445566446677889, 29, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233445544667744778899:, 29, 13, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334455335566778, 29, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344335566336677889, 29, 12, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233442244556, 29, 8, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 01122113344335, 29, 7, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022334455667766889, 29, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022330033445, 29, 8, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334455665577558899:, 28, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233004455667, 28, 8, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 0112211334433556, 28, 8, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 011221133114, 28, 6, 5
model_BAR_5000_50_2_10, 3600000, 3600000, 01100223344556677887, 28, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022334433556677668899:, 28, 13, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344553355667, 27, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233443355663366778, 27, 11, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344335533667, 27, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233442244556677889, 27, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334400556, 27, 7, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 011223311334455665577889, 27, 12, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01122331133443355667, 27, 10, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 011221133443, 27, 6, 5
model_BAR_5000_50_2_10, 3600000, 3600000, 01100223344556677887799:, 27, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022330033445566778, 27, 11, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334455665577889988:, 26, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334455335566778899:, 26, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 0112211334455667766889, 26, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01100223344556677668, 26, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 0110011223344556677889, 26, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334455664466778, 25, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344554466774477889, 25, 12, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233443355667788998, 25, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233443355665, 25, 8, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334433553, 25, 7, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334422445544667, 25, 10, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 01122332244556677887799:, 25, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 011223322442255667, 25, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233224422556, 25, 8, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 0112211223344556, 25, 8, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 011002233443355667766889, 25, 12, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01100223300334433556, 25, 10, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233445566557755889, 24, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233445544664477889, 24, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334433553366778, 24, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 01122332244224455667, 24, 10, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233223344556, 24, 8, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233113344556677889, 24, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 011223311334433556677668899:, 24, 14, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 011223300445566778, 24, 9, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 01122330044556, 24, 7, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 0112211334455665, 24, 8, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 01100220033445544667, 24, 10, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334455446644778, 23, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233445533556655778, 23, 11, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334433556655778, 23, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344335566557, 23, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334433556633667766889, 23, 13, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01122331144556, 23, 7, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 01122113344556677668899:, 23, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 01122113344556655778, 23, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 01122113311445566778, 23, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 01100223344335566776, 23, 10, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 01100220033443355667, 23, 10, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233445544667788998, 22, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334433556677889988:, 22, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334433556677887, 22, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 01122332244554, 22, 7, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 011223322442, 22, 6, 5
model_BAR_5000_50_2_10, 3600000, 3600000, 011221133445566557, 22, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 01122113344335566778, 22, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022334433556677668, 22, 11, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344554466776, 21, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233113344556655778, 21, 11, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 011221133114455667, 21, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 011221122334, 21, 6, 5
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022003344554466778, 21, 11, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022003344554, 21, 8, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344556677668899::9, 20, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344556644667766889, 20, 12, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233445544667766889, 20, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334455446677668, 20, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344554466774477887799:, 20, 14, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334422445566778, 20, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 01122331133445566778899:, 20, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 011002233224455665, 20, 9, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 01100223300334455667, 20, 10, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 011002200334433556, 20, 9, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233443355667766886699:, 19, 13, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233114, 19, 5, 5
model_BAR_5000_50_2_10, 3600000, 3600000, 0112211334455665577889, 19, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 0112211334455446677887799:, 19, 13, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022332244556677889, 19, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 011002200334455446, 19, 9, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 011001122334433556, 19, 9, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344556655775, 18, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334455664466778899:, 18, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344554466778899::9, 18, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233445544664, 18, 8, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233445533556677889, 18, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233443355663366778899:, 18, 13, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233442244556677668899:, 18, 13, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233442244554466778, 18, 11, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344005, 18, 6, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233224455665577558899:, 18, 13, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233224422556677889, 18, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 011223322334, 18, 6, 5
model_BAR_5000_50_2_10, 3600000, 3600000, 011223311334455665, 18, 9, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 011223311334433556677889, 18, 12, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233113344335566776, 18, 11, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233113344335, 18, 8, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 011223311334, 18, 6, 5
model_BAR_5000_50_2_10, 3600000, 3600000, 01122113344556677887, 18, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 011221133445544667788779, 18, 12, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 011002233224455665577889, 18, 12, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01100223300334455665577889, 18, 13, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022330033443355667, 18, 11, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 01100112, 18, 4, 3
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233445566446677668899:, 17, 13, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334455446677668899:, 17, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344553355665577889, 17, 12, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233443355665577889, 17, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344335566336677668899:, 17, 14, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 01122332244556677668899:, 17, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 01122330044556677889, 17, 10, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01122113344556677889988:, 17, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 0112211223, 17, 5, 4
model_BAR_5000_50_2_10, 3600000, 3600000, 01100112233445566778899:, 17, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334455667766886699:, 16, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334455665577887, 16, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334422445566778899:, 16, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344005500667, 16, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233224455665577889988:, 16, 13, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 011223322445566557788998, 16, 12, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233224455446, 16, 8, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 011223311445, 16, 6, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 01122331133443355667766889, 16, 13, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 011223300445, 16, 6, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 0112211334455446677887, 16, 11, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 0112211334433556677889, 16, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 011221133113344556, 16, 9, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 01122002233445, 16, 7, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 011002233445566778899::9, 16, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022334455665577889988:, 16, 13, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 011002233445566557788998, 16, 12, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022332244556655778, 16, 11, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 01100223322445566557, 16, 10, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 011002233003344556677889, 16, 12, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01100223300334433556677668899:, 16, 15, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022003344335, 16, 8, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 011223322445566776, 15, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233224455225566778, 15, 11, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233224422445566778, 15, 11, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 011223322334455667, 15, 9, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 011223300445566778899:, 15, 11, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 0112211334455667788998, 15, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01122113344114455667, 15, 10, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 011220022334, 15, 6, 5
model_BAR_5000_50_2_10, 3600000, 3600000, 011002200334455665, 15, 9, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 0110022003344004455667, 15, 11, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 0110011223344335, 15, 8, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 01100112233113344556, 15, 10, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 011001122331133445, 15, 9, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334455667755778899:, 14, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 01122334433556677668899::9, 14, 13, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344005566006677889, 14, 12, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 011223344005500667700778899:, 14, 14, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233224455667788998, 14, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233224455667766889, 14, 11, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233224455667755778899:, 14, 13, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 011223322445566557755889, 14, 12, 10
model_BAR_5000_50_2_10, 3600000, 3600000, 01122332244552255667, 14, 10, 8
model_BAR_5000_50_2_10, 3600000, 3600000, 01122332244225, 14, 7, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233224411556, 14, 8, 7
model_BAR_5000_50_2_10, 3600000, 3600000, 01122332244115, 14, 7, 6
model_BAR_5000_50_2_10, 3600000, 3600000, 0112233113344335566778, 14, 11, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 01122330044554466778, 14, 10, 9
model_BAR_5000_50_2_10, 3600000, 3600000, 01122113344556677887799:, 14, 12, 11
model_BAR_5000_50_2_10, 3600000, 3600000, 011221133445566446677889, 14, 12, 10
